Version,11.0
EXT Filename,C:\Users\shimadzu\Desktop\Experiment Data\xxk-graduate\txtfile\test1\sub18.csv
Date,
Records,239
Data Folder,
.OMM Filename,
.PROT Filename,60-60-60.pro
Gain Pattern Filename,
Start Time,Protocol Type,Pre.Rest,Task,Pos.Rest
00:00:01.80,1,45.000000,45.000000,0.000000
00:00:03.89,11,45.000000,45.000000,0.000000
00:00:05.51,1,45.000000,45.000000,0.000000
00:00:07.60,11,45.000000,45.000000,0.000000
00:00:09.22,1,45.000000,45.000000,0.000000
00:00:11.27,11,45.000000,45.000000,0.000000
00:00:12.82,1,45.000000,45.000000,0.000000
00:00:14.94,11,45.000000,45.000000,0.000000
00:00:16.13,1,45.000000,45.000000,0.000000
00:00:18.18,11,45.000000,45.000000,0.000000
00:00:22.90,1,45.000000,45.000000,0.000000
00:00:25.78,1,45.000000,45.000000,0.000000
00:00:27.79,11,45.000000,45.000000,0.000000
00:00:29.30,1,45.000000,45.000000,0.000000
00:00:31.39,11,45.000000,45.000000,0.000000
00:00:32.80,1,45.000000,45.000000,0.000000
00:00:34.85,11,45.000000,45.000000,0.000000
00:00:36.40,1,45.000000,45.000000,0.000000
00:00:38.52,11,45.000000,45.000000,0.000000
00:00:39.78,1,45.000000,45.000000,0.000000
00:00:41.80,11,45.000000,45.000000,0.000000
00:00:42.88,1,45.000000,45.000000,0.000000
00:00:45.00,11,45.000000,45.000000,0.000000
00:00:46.58,1,45.000000,45.000000,0.000000
00:00:48.67,11,45.000000,45.000000,0.000000
00:00:50.51,1,45.000000,45.000000,0.000000
00:00:52.60,11,45.000000,45.000000,0.000000
00:00:54.00,1,45.000000,45.000000,0.000000
00:00:55.98,11,45.000000,45.000000,0.000000
00:00:56.99,2,45.000000,45.000000,0.000000
00:00:59.08,22,45.000000,45.000000,0.000000
00:01:00.98,2,45.000000,45.000000,0.000000
00:01:03.07,22,45.000000,45.000000,0.000000
00:01:04.69,2,45.000000,45.000000,0.000000
00:01:06.74,22,45.000000,45.000000,0.000000
00:01:08.11,2,45.000000,45.000000,0.000000
00:01:10.16,22,45.000000,45.000000,0.000000
00:01:11.60,2,45.000000,45.000000,0.000000
00:01:13.69,22,45.000000,45.000000,0.000000
00:01:15.31,2,45.000000,45.000000,0.000000
00:01:17.29,22,45.000000,45.000000,0.000000
00:01:18.80,2,45.000000,45.000000,0.000000
00:01:20.89,22,45.000000,45.000000,0.000000
00:01:22.30,2,45.000000,45.000000,0.000000
00:01:24.38,22,45.000000,45.000000,0.000000
00:01:26.29,2,45.000000,45.000000,0.000000
00:01:28.31,22,45.000000,45.000000,0.000000
00:01:29.60,2,45.000000,45.000000,0.000000
00:01:31.66,22,45.000000,45.000000,0.000000
00:01:32.70,2,45.000000,45.000000,0.000000
00:01:34.79,22,45.000000,45.000000,0.000000
00:01:36.59,2,45.000000,45.000000,0.000000
00:01:38.57,22,45.000000,45.000000,0.000000
00:01:39.97,2,45.000000,45.000000,0.000000
00:01:42.10,22,45.000000,45.000000,0.000000
00:01:43.57,2,45.000000,45.000000,0.000000
00:01:45.66,22,45.000000,45.000000,0.000000
00:01:47.17,2,45.000000,45.000000,0.000000
00:01:49.30,22,45.000000,45.000000,0.000000
00:01:50.81,3,45.000000,45.000000,0.000000
00:01:52.90,33,45.000000,45.000000,0.000000
00:01:56.57,3,45.000000,45.000000,0.000000
00:01:58.66,33,45.000000,45.000000,0.000000
00:01:59.84,3,45.000000,45.000000,0.000000
00:02:01.93,33,45.000000,45.000000,0.000000
00:02:03.66,3,45.000000,45.000000,0.000000
00:02:05.68,33,45.000000,45.000000,0.000000
00:02:06.86,3,45.000000,45.000000,0.000000
00:02:08.88,33,45.000000,45.000000,0.000000
00:02:11.08,3,45.000000,45.000000,0.000000
00:02:13.06,33,45.000000,45.000000,0.000000
00:02:14.28,3,45.000000,45.000000,0.000000
00:02:16.33,33,45.000000,45.000000,0.000000
00:02:17.59,3,45.000000,45.000000,0.000000
00:02:19.64,33,45.000000,45.000000,0.000000
00:02:20.87,3,45.000000,45.000000,0.000000
00:02:22.85,33,45.000000,45.000000,0.000000
00:02:24.86,3,45.000000,45.000000,0.000000
00:02:26.88,33,45.000000,45.000000,0.000000
00:02:28.07,3,45.000000,45.000000,0.000000
00:02:30.08,33,45.000000,45.000000,0.000000
00:02:31.70,3,45.000000,45.000000,0.000000
00:02:33.68,33,45.000000,45.000000,0.000000
00:02:36.64,3,45.000000,45.000000,0.000000
00:02:38.72,33,45.000000,45.000000,0.000000
00:02:40.34,3,45.000000,45.000000,0.000000
00:02:42.40,33,45.000000,45.000000,0.000000
00:02:43.94,3,45.000000,45.000000,0.000000
00:02:46.03,33,45.000000,45.000000,0.000000
00:02:47.36,1,45.000000,45.000000,0.000000
00:02:49.45,11,45.000000,45.000000,0.000000
00:02:51.14,1,45.000000,45.000000,0.000000
00:02:53.16,11,45.000000,45.000000,0.000000
00:02:54.74,1,45.000000,45.000000,0.000000
00:02:56.87,11,45.000000,45.000000,0.000000
00:02:58.34,1,45.000000,45.000000,0.000000
00:03:00.47,11,45.000000,45.000000,0.000000
00:03:01.66,1,45.000000,45.000000,0.000000
00:03:03.67,11,45.000000,45.000000,0.000000
00:03:05.08,1,45.000000,45.000000,0.000000
00:03:07.06,11,45.000000,45.000000,0.000000
00:03:08.57,1,45.000000,45.000000,0.000000
00:03:10.55,11,45.000000,45.000000,0.000000
00:03:12.10,1,45.000000,45.000000,0.000000
00:03:14.15,11,45.000000,45.000000,0.000000
00:03:15.77,1,45.000000,45.000000,0.000000
00:03:17.86,11,45.000000,45.000000,0.000000
00:03:19.30,1,45.000000,45.000000,0.000000
00:03:21.35,11,45.000000,45.000000,0.000000
00:03:22.90,1,45.000000,45.000000,0.000000
00:03:24.91,11,45.000000,45.000000,0.000000
00:03:26.50,1,45.000000,45.000000,0.000000
00:03:28.48,11,45.000000,45.000000,0.000000
00:03:30.10,1,45.000000,45.000000,0.000000
00:03:32.15,11,45.000000,45.000000,0.000000
00:03:33.70,1,45.000000,45.000000,0.000000
00:03:35.78,11,45.000000,45.000000,0.000000
00:03:37.58,1,45.000000,45.000000,0.000000
00:03:39.71,11,45.000000,45.000000,0.000000
00:03:41.54,4,45.000000,45.000000,0.000000
00:03:43.52,44,45.000000,45.000000,0.000000
00:03:45.00,4,45.000000,45.000000,0.000000
00:03:47.12,44,45.000000,45.000000,0.000000
00:03:48.82,4,45.000000,45.000000,0.000000
00:03:50.83,44,45.000000,45.000000,0.000000
00:03:52.63,4,45.000000,45.000000,0.000000
00:03:54.65,44,45.000000,45.000000,0.000000
00:03:56.16,4,45.000000,45.000000,0.000000
00:03:58.25,44,45.000000,45.000000,0.000000
00:03:59.94,4,45.000000,45.000000,0.000000
00:04:01.99,44,45.000000,45.000000,0.000000
00:04:03.86,4,45.000000,45.000000,0.000000
00:04:05.95,44,45.000000,45.000000,0.000000
00:04:07.46,4,45.000000,45.000000,0.000000
00:04:09.55,44,45.000000,45.000000,0.000000
00:04:11.39,4,45.000000,45.000000,0.000000
00:04:13.37,44,45.000000,45.000000,0.000000
00:04:14.77,4,45.000000,45.000000,0.000000
00:04:16.86,44,45.000000,45.000000,0.000000
00:04:18.26,4,45.000000,45.000000,0.000000
00:04:20.39,44,45.000000,45.000000,0.000000
00:04:21.14,4,45.000000,45.000000,0.000000
00:04:23.27,44,45.000000,45.000000,0.000000
00:04:23.74,4,45.000000,45.000000,0.000000
00:04:25.86,44,45.000000,45.000000,0.000000
00:04:29.32,4,45.000000,45.000000,0.000000
00:04:31.33,44,45.000000,45.000000,0.000000
00:04:33.24,4,45.000000,45.000000,0.000000
00:04:35.22,44,45.000000,45.000000,0.000000
00:04:36.52,3,45.000000,45.000000,0.000000
00:04:38.53,33,45.000000,45.000000,0.000000
00:04:39.61,3,45.000000,45.000000,0.000000
00:04:41.59,33,45.000000,45.000000,0.000000
00:04:42.82,3,45.000000,45.000000,0.000000
00:04:44.80,33,45.000000,45.000000,0.000000
00:04:45.70,3,45.000000,45.000000,0.000000
00:04:47.71,33,45.000000,45.000000,0.000000
00:04:49.51,3,45.000000,45.000000,0.000000
00:04:51.56,33,45.000000,45.000000,0.000000
00:04:53.94,3,45.000000,45.000000,0.000000
00:04:55.96,33,45.000000,45.000000,0.000000
00:04:57.97,3,45.000000,45.000000,0.000000
00:04:59.95,33,45.000000,45.000000,0.000000
00:05:00.96,3,45.000000,45.000000,0.000000
00:05:03.05,33,45.000000,45.000000,0.000000
00:05:04.06,3,45.000000,45.000000,0.000000
00:05:06.07,33,45.000000,45.000000,0.000000
00:05:08.05,3,45.000000,45.000000,0.000000
00:05:10.03,33,45.000000,45.000000,0.000000
00:05:11.15,3,45.000000,45.000000,0.000000
00:05:13.24,33,45.000000,45.000000,0.000000
00:05:15.04,3,45.000000,45.000000,0.000000
00:05:17.05,33,45.000000,45.000000,0.000000
00:05:18.56,3,45.000000,45.000000,0.000000
00:05:20.54,33,45.000000,45.000000,0.000000
00:05:22.45,3,45.000000,45.000000,0.000000
00:05:24.58,33,45.000000,45.000000,0.000000
00:05:26.20,3,45.000000,45.000000,0.000000
00:05:28.25,33,45.000000,45.000000,0.000000
00:05:29.58,2,45.000000,45.000000,0.000000
00:05:31.56,22,45.000000,45.000000,0.000000
00:05:33.47,2,45.000000,45.000000,0.000000
00:05:35.48,22,45.000000,45.000000,0.000000
00:05:36.78,2,45.000000,45.000000,0.000000
00:05:38.83,22,45.000000,45.000000,0.000000
00:05:40.38,2,45.000000,45.000000,0.000000
00:05:42.43,22,45.000000,45.000000,0.000000
00:05:44.38,2,45.000000,45.000000,0.000000
00:05:46.39,22,45.000000,45.000000,0.000000
00:05:47.47,2,45.000000,45.000000,0.000000
00:05:49.60,22,45.000000,45.000000,0.000000
00:05:51.07,2,45.000000,45.000000,0.000000
00:05:53.16,22,45.000000,45.000000,0.000000
00:05:54.60,2,45.000000,45.000000,0.000000
00:05:56.65,22,45.000000,45.000000,0.000000
00:05:58.49,2,45.000000,45.000000,0.000000
00:06:00.58,22,45.000000,45.000000,0.000000
00:06:01.98,2,45.000000,45.000000,0.000000
00:06:04.07,22,45.000000,45.000000,0.000000
00:06:05.80,2,45.000000,45.000000,0.000000
00:06:07.88,22,45.000000,45.000000,0.000000
00:06:08.96,2,45.000000,45.000000,0.000000
00:06:11.05,22,45.000000,45.000000,0.000000
00:06:12.49,2,45.000000,45.000000,0.000000
00:06:14.51,22,45.000000,45.000000,0.000000
00:06:15.98,2,45.000000,45.000000,0.000000
00:06:17.96,22,45.000000,45.000000,0.000000
00:06:19.80,2,45.000000,45.000000,0.000000
00:06:21.89,22,45.000000,45.000000,0.000000
00:06:23.62,4,45.000000,45.000000,0.000000
00:06:25.60,44,45.000000,45.000000,0.000000
00:06:27.54,4,45.000000,45.000000,0.000000
00:06:29.56,44,45.000000,45.000000,0.000000
00:06:30.82,4,45.000000,45.000000,0.000000
00:06:32.90,44,45.000000,45.000000,0.000000
00:06:34.56,4,45.000000,45.000000,0.000000
00:06:36.54,44,45.000000,45.000000,0.000000
00:06:37.84,4,45.000000,45.000000,0.000000
00:06:39.96,44,45.000000,45.000000,0.000000
00:06:41.65,4,45.000000,45.000000,0.000000
00:06:43.63,44,45.000000,45.000000,0.000000
00:06:45.25,4,45.000000,45.000000,0.000000
00:06:47.34,44,45.000000,45.000000,0.000000
00:06:48.78,4,45.000000,45.000000,0.000000
