Version,11.0
EXT Filename,C:\Users\shimadzu\Desktop\Experiment Data\xxk-graduate\txtfile\test1\sub11.csv
Date,
Records,239
Data Folder,
.OMM Filename,
.PROT Filename,60-60-60.pro
Gain Pattern Filename,
Start Time,Protocol Type,Pre.Rest,Task,Pos.Rest
00:00:01.87,1,45.000000,45.000000,0.000000
00:00:03.85,11,45.000000,45.000000,0.000000
00:00:05.40,1,45.000000,45.000000,0.000000
00:00:07.49,11,45.000000,45.000000,0.000000
00:00:10.01,1,45.000000,45.000000,0.000000
00:00:11.99,11,45.000000,45.000000,0.000000
00:00:16.20,1,45.000000,45.000000,0.000000
00:00:18.29,11,45.000000,45.000000,0.000000
00:00:20.20,1,45.000000,45.000000,0.000000
00:00:22.28,11,45.000000,45.000000,0.000000
00:00:23.83,1,45.000000,45.000000,0.000000
00:00:25.81,11,45.000000,45.000000,0.000000
00:00:26.89,1,45.000000,45.000000,0.000000
00:00:29.02,11,45.000000,45.000000,0.000000
00:00:30.20,1,45.000000,45.000000,0.000000
00:00:32.33,11,45.000000,45.000000,0.000000
00:00:33.41,1,45.000000,45.000000,0.000000
00:00:35.50,11,45.000000,45.000000,0.000000
00:00:41.33,1,45.000000,45.000000,0.000000
00:00:43.31,11,45.000000,45.000000,0.000000
00:00:49.03,1,45.000000,45.000000,0.000000
00:00:51.16,11,45.000000,45.000000,0.000000
00:00:53.89,1,45.000000,45.000000,0.000000
00:00:55.87,11,45.000000,45.000000,0.000000
00:00:57.67,1,45.000000,45.000000,0.000000
00:00:59.69,11,45.000000,45.000000,0.000000
00:01:01.09,1,45.000000,45.000000,0.000000
00:01:03.18,11,45.000000,45.000000,0.000000
00:01:04.80,1,45.000000,45.000000,0.000000
00:01:06.82,11,45.000000,45.000000,0.000000
00:01:07.79,2,45.000000,45.000000,0.000000
00:01:09.91,22,45.000000,45.000000,0.000000
00:01:11.10,2,45.000000,45.000000,0.000000
00:01:13.19,22,45.000000,45.000000,0.000000
00:01:15.13,2,45.000000,45.000000,0.000000
00:01:17.18,22,45.000000,45.000000,0.000000
00:01:18.52,2,45.000000,45.000000,0.000000
00:01:20.60,22,45.000000,45.000000,0.000000
00:01:22.01,2,45.000000,45.000000,0.000000
00:01:24.13,22,45.000000,45.000000,0.000000
00:01:25.54,2,45.000000,45.000000,0.000000
00:01:27.62,22,45.000000,45.000000,0.000000
00:01:28.81,2,45.000000,45.000000,0.000000
00:01:30.83,22,45.000000,45.000000,0.000000
00:01:32.45,2,45.000000,45.000000,0.000000
00:01:34.43,22,45.000000,45.000000,0.000000
00:01:35.72,2,45.000000,45.000000,0.000000
00:01:37.81,22,45.000000,45.000000,0.000000
00:01:39.36,2,45.000000,45.000000,0.000000
00:01:41.41,22,45.000000,45.000000,0.000000
00:01:43.07,2,45.000000,45.000000,0.000000
00:01:45.12,22,45.000000,45.000000,0.000000
00:01:46.45,2,45.000000,45.000000,0.000000
00:01:48.54,22,45.000000,45.000000,0.000000
00:01:53.54,2,45.000000,45.000000,0.000000
00:01:55.67,22,45.000000,45.000000,0.000000
00:01:57.14,2,45.000000,45.000000,0.000000
00:01:59.12,22,45.000000,45.000000,0.000000
00:02:03.12,2,45.000000,45.000000,0.000000
00:02:05.21,22,45.000000,45.000000,0.000000
00:02:10.14,3,45.000000,45.000000,0.000000
00:02:12.12,33,45.000000,45.000000,0.000000
00:02:14.75,3,45.000000,45.000000,0.000000
00:02:16.84,33,45.000000,45.000000,0.000000
00:02:21.23,3,45.000000,45.000000,0.000000
00:02:23.32,33,45.000000,45.000000,0.000000
