Version,11.0
EXT Filename,C:\Users\shimadzu\Desktop\Experiment Data\xxk-graduate\txtfile\test1\sub9.csv
Date,
Records,240
Data Folder,
.OMM Filename,
.PROT Filename,60-60-60.pro
Gain Pattern Filename,
Start Time,Protocol Type,Pre.Rest,Task,Pos.Rest
00:00:00.04,1,45.000000,45.000000,0.000000
00:00:01.87,1,45.000000,45.000000,0.000000
00:00:03.85,11,45.000000,45.000000,0.000000
00:00:05.76,1,45.000000,45.000000,0.000000
00:00:07.85,11,45.000000,45.000000,0.000000
00:00:09.07,1,45.000000,45.000000,0.000000
00:00:11.05,11,45.000000,45.000000,0.000000
00:00:12.24,1,45.000000,45.000000,0.000000
00:00:14.33,11,45.000000,45.000000,0.000000
00:00:15.84,1,45.000000,45.000000,0.000000
00:00:17.82,11,45.000000,45.000000,0.000000
00:00:19.01,1,45.000000,45.000000,0.000000
00:00:20.99,11,45.000000,45.000000,0.000000
00:00:22.50,1,45.000000,45.000000,0.000000
00:00:24.48,11,45.000000,45.000000,0.000000
00:00:25.67,1,45.000000,45.000000,0.000000
00:00:27.79,11,45.000000,45.000000,0.000000
00:00:29.20,1,45.000000,45.000000,0.000000
00:00:31.28,11,45.000000,45.000000,0.000000
00:00:32.69,1,45.000000,45.000000,0.000000
00:00:34.67,11,45.000000,45.000000,0.000000
00:00:35.96,1,45.000000,45.000000,0.000000
00:00:38.09,11,45.000000,45.000000,0.000000
00:00:39.35,1,45.000000,45.000000,0.000000
00:00:41.40,11,45.000000,45.000000,0.000000
00:00:42.77,1,45.000000,45.000000,0.000000
00:00:44.78,11,45.000000,45.000000,0.000000
00:00:46.22,1,45.000000,45.000000,0.000000
00:00:48.20,11,45.000000,45.000000,0.000000
00:00:49.82,1,45.000000,45.000000,0.000000
00:00:51.80,11,45.000000,45.000000,0.000000
00:00:56.30,2,45.000000,45.000000,0.000000
00:00:58.36,22,45.000000,45.000000,0.000000
00:00:59.47,2,45.000000,45.000000,0.000000
00:01:01.56,22,45.000000,45.000000,0.000000
00:01:02.96,2,45.000000,45.000000,0.000000
00:01:05.05,22,45.000000,45.000000,0.000000
00:01:06.49,2,45.000000,45.000000,0.000000
00:01:08.47,22,45.000000,45.000000,0.000000
00:01:09.77,2,45.000000,45.000000,0.000000
00:01:11.86,22,45.000000,45.000000,0.000000
00:01:13.26,2,45.000000,45.000000,0.000000
00:01:15.31,22,45.000000,45.000000,0.000000
00:01:16.54,2,45.000000,45.000000,0.000000
00:01:18.66,22,45.000000,45.000000,0.000000
00:01:19.92,2,45.000000,45.000000,0.000000
00:01:21.90,22,45.000000,45.000000,0.000000
00:01:23.09,2,45.000000,45.000000,0.000000
00:01:25.10,22,45.000000,45.000000,0.000000
00:01:26.29,2,45.000000,45.000000,0.000000
00:01:28.31,22,45.000000,45.000000,0.000000
00:01:29.57,2,45.000000,45.000000,0.000000
00:01:31.58,22,45.000000,45.000000,0.000000
00:01:32.77,2,45.000000,45.000000,0.000000
00:01:34.86,22,45.000000,45.000000,0.000000
00:01:36.08,2,45.000000,45.000000,0.000000
00:01:38.14,22,45.000000,45.000000,0.000000
00:01:39.47,2,45.000000,45.000000,0.000000
00:01:41.45,22,45.000000,45.000000,0.000000
00:01:42.64,2,45.000000,45.000000,0.000000
00:01:44.62,22,45.000000,45.000000,0.000000
00:01:45.30,3,45.000000,45.000000,0.000000
00:01:47.42,33,45.000000,45.000000,0.000000
00:01:48.11,3,45.000000,45.000000,0.000000
00:01:50.16,33,45.000000,45.000000,0.000000
00:01:54.34,3,45.000000,45.000000,0.000000
00:01:56.42,33,45.000000,45.000000,0.000000
00:01:57.36,3,45.000000,45.000000,0.000000
00:01:59.34,33,45.000000,45.000000,0.000000
00:02:00.31,3,45.000000,45.000000,0.000000
00:02:02.29,33,45.000000,45.000000,0.000000
00:02:02.98,3,45.000000,45.000000,0.000000
00:02:05.06,33,45.000000,45.000000,0.000000
00:02:05.86,3,45.000000,45.000000,0.000000
00:02:07.94,33,45.000000,45.000000,0.000000
00:02:08.95,3,45.000000,45.000000,0.000000
00:02:11.00,33,45.000000,45.000000,0.000000
00:02:12.16,3,45.000000,45.000000,0.000000
00:02:14.21,33,45.000000,45.000000,0.000000
00:02:15.61,3,45.000000,45.000000,0.000000
00:02:17.74,33,45.000000,45.000000,0.000000
00:02:19.00,3,45.000000,45.000000,0.000000
00:02:21.01,33,45.000000,45.000000,0.000000
00:02:23.24,3,45.000000,45.000000,0.000000
00:02:25.33,33,45.000000,45.000000,0.000000
00:02:26.84,3,45.000000,45.000000,0.000000
00:02:28.82,33,45.000000,45.000000,0.000000
00:02:30.01,3,45.000000,45.000000,0.000000
00:02:32.14,33,45.000000,45.000000,0.000000
00:02:33.61,3,45.000000,45.000000,0.000000
00:02:35.59,33,45.000000,45.000000,0.000000
00:02:36.92,1,45.000000,45.000000,0.000000
00:02:39.01,11,45.000000,45.000000,0.000000
00:02:43.80,1,45.000000,45.000000,0.000000
00:02:45.89,11,45.000000,45.000000,0.000000
00:02:46.97,1,45.000000,45.000000,0.000000
00:02:48.95,11,45.000000,45.000000,0.000000
00:02:50.17,1,45.000000,45.000000,0.000000
00:02:52.22,11,45.000000,45.000000,0.000000
00:02:53.23,1,45.000000,45.000000,0.000000
00:02:55.32,11,45.000000,45.000000,0.000000
00:02:56.40,1,45.000000,45.000000,0.000000
00:02:58.52,11,45.000000,45.000000,0.000000
00:03:00.43,1,45.000000,45.000000,0.000000
00:03:02.52,11,45.000000,45.000000,0.000000
00:03:03.85,1,45.000000,45.000000,0.000000
00:03:05.83,11,45.000000,45.000000,0.000000
00:03:07.02,1,45.000000,45.000000,0.000000
00:03:09.00,11,45.000000,45.000000,0.000000
00:03:10.40,1,45.000000,45.000000,0.000000
00:03:12.53,11,45.000000,45.000000,0.000000
00:03:14.00,1,45.000000,45.000000,0.000000
00:03:16.06,11,45.000000,45.000000,0.000000
00:03:17.71,1,45.000000,45.000000,0.000000
00:03:19.80,11,45.000000,45.000000,0.000000
00:03:20.99,1,45.000000,45.000000,0.000000
00:03:23.00,11,45.000000,45.000000,0.000000
00:03:24.59,1,45.000000,45.000000,0.000000
00:03:26.68,11,45.000000,45.000000,0.000000
00:03:27.79,1,45.000000,45.000000,0.000000
00:03:29.84,11,45.000000,45.000000,0.000000
00:03:31.18,4,45.000000,45.000000,0.000000
00:03:33.16,44,45.000000,45.000000,0.000000
00:03:35.06,4,45.000000,45.000000,0.000000
00:03:37.15,44,45.000000,45.000000,0.000000
00:03:39.60,4,45.000000,45.000000,0.000000
00:03:41.58,44,45.000000,45.000000,0.000000
00:03:43.60,4,45.000000,45.000000,0.000000
00:03:45.68,44,45.000000,45.000000,0.000000
00:03:47.12,4,45.000000,45.000000,0.000000
00:03:49.18,44,45.000000,45.000000,0.000000
00:03:54.29,4,45.000000,45.000000,0.000000
00:03:56.27,44,45.000000,45.000000,0.000000
00:03:59.11,4,45.000000,45.000000,0.000000
00:04:01.20,44,45.000000,45.000000,0.000000
