Version,11.0
EXT Filename,C:\Users\shimadzu\Desktop\Experiment Data\xxk-graduate\txtfile\test1\sub10.csv
Date,
Records,240
Data Folder,
.OMM Filename,
.PROT Filename,60-60-60.pro
Gain Pattern Filename,
Start Time,Protocol Type,Pre.Rest,Task,Pos.Rest
00:00:01.80,1,45.000000,45.000000,0.000000
00:00:03.85,11,45.000000,45.000000,0.000000
00:00:05.36,1,45.000000,45.000000,0.000000
00:00:07.42,11,45.000000,45.000000,0.000000
00:00:08.96,1,45.000000,45.000000,0.000000
00:00:10.94,11,45.000000,45.000000,0.000000
00:00:12.67,1,45.000000,45.000000,0.000000
00:00:14.72,11,45.000000,45.000000,0.000000
00:00:16.67,1,45.000000,45.000000,0.000000
00:00:18.65,11,45.000000,45.000000,0.000000
00:00:20.38,1,45.000000,45.000000,0.000000
00:00:22.36,11,45.000000,45.000000,0.000000
00:00:24.08,1,45.000000,45.000000,0.000000
00:00:26.06,11,45.000000,45.000000,0.000000
00:00:28.40,1,45.000000,45.000000,0.000000
00:00:30.46,11,45.000000,45.000000,0.000000
00:00:32.40,1,45.000000,45.000000,0.000000
00:00:34.38,11,45.000000,45.000000,0.000000
00:00:36.00,1,45.000000,45.000000,0.000000
00:00:38.05,11,45.000000,45.000000,0.000000
00:00:40.82,1,45.000000,45.000000,0.000000
00:00:42.84,11,45.000000,45.000000,0.000000
00:00:46.37,1,45.000000,45.000000,0.000000
00:00:48.42,11,45.000000,45.000000,0.000000
00:00:50.87,1,45.000000,45.000000,0.000000
00:00:52.85,11,45.000000,45.000000,0.000000
00:00:55.48,1,45.000000,45.000000,0.000000
00:00:57.60,11,45.000000,45.000000,0.000000
00:00:59.29,1,45.000000,45.000000,0.000000
00:01:01.27,11,45.000000,45.000000,0.000000
00:01:03.11,2,45.000000,45.000000,0.000000
00:01:05.16,22,45.000000,45.000000,0.000000
00:01:07.10,2,45.000000,45.000000,0.000000
00:01:09.19,22,45.000000,45.000000,0.000000
00:01:10.49,2,45.000000,45.000000,0.000000
00:01:12.58,22,45.000000,45.000000,0.000000
00:01:14.38,2,45.000000,45.000000,0.000000
00:01:16.36,22,45.000000,45.000000,0.000000
00:01:17.98,2,45.000000,45.000000,0.000000
