Version,11.0
EXT Filename,C:\Users\shimadzu\Desktop\Experiment Data\xxk-graduate\txtfile\test1\sub15.csv
Date,
Records,239
Data Folder,
.OMM Filename,
.PROT Filename,60-60-60.pro
Gain Pattern Filename,
Start Time,Protocol Type,Pre.Rest,Task,Pos.Rest
00:00:01.91,1,45.000000,45.000000,0.000000
00:00:03.89,11,45.000000,45.000000,0.000000
00:00:07.45,1,45.000000,45.000000,0.000000
00:00:09.50,11,45.000000,45.000000,0.000000
00:00:11.84,1,45.000000,45.000000,0.000000
00:00:13.97,11,45.000000,45.000000,0.000000
00:00:15.05,1,45.000000,45.000000,0.000000
00:00:17.03,11,45.000000,45.000000,0.000000
00:00:18.22,1,45.000000,45.000000,0.000000
00:00:20.23,11,45.000000,45.000000,0.000000
00:00:21.42,1,45.000000,45.000000,0.000000
00:00:23.44,11,45.000000,45.000000,0.000000
00:00:24.59,1,45.000000,45.000000,0.000000
00:00:26.57,11,45.000000,45.000000,0.000000
00:00:27.76,1,45.000000,45.000000,0.000000
00:00:29.77,11,45.000000,45.000000,0.000000
00:00:30.96,1,45.000000,45.000000,0.000000
00:00:32.98,11,45.000000,45.000000,0.000000
00:00:34.16,1,45.000000,45.000000,0.000000
00:00:36.22,11,45.000000,45.000000,0.000000
00:00:37.55,1,45.000000,45.000000,0.000000
00:00:39.53,11,45.000000,45.000000,0.000000
00:00:40.64,1,45.000000,45.000000,0.000000
00:00:42.70,11,45.000000,45.000000,0.000000
00:00:43.70,1,45.000000,45.000000,0.000000
00:00:45.79,11,45.000000,45.000000,0.000000
00:00:46.91,1,45.000000,45.000000,0.000000
00:00:49.00,11,45.000000,45.000000,0.000000
00:00:50.40,1,45.000000,45.000000,0.000000
00:00:52.38,11,45.000000,45.000000,0.000000
00:00:53.46,2,45.000000,45.000000,0.000000
00:00:55.48,22,45.000000,45.000000,0.000000
00:00:56.66,2,45.000000,45.000000,0.000000
00:00:58.75,22,45.000000,45.000000,0.000000
00:00:59.87,2,45.000000,45.000000,0.000000
00:01:01.85,22,45.000000,45.000000,0.000000
00:01:02.93,2,45.000000,45.000000,0.000000
00:01:05.02,22,45.000000,45.000000,0.000000
00:01:06.49,2,45.000000,45.000000,0.000000
00:01:08.51,22,45.000000,45.000000,0.000000
00:01:09.59,2,45.000000,45.000000,0.000000
00:01:11.60,22,45.000000,45.000000,0.000000
00:01:12.68,2,45.000000,45.000000,0.000000
00:01:14.81,22,45.000000,45.000000,0.000000
00:01:15.78,2,45.000000,45.000000,0.000000
00:01:17.87,22,45.000000,45.000000,0.000000
00:01:19.09,2,45.000000,45.000000,0.000000
00:01:21.11,22,45.000000,45.000000,0.000000
00:01:22.26,2,45.000000,45.000000,0.000000
00:01:24.35,22,45.000000,45.000000,0.000000
00:01:25.57,2,45.000000,45.000000,0.000000
00:01:27.59,22,45.000000,45.000000,0.000000
00:01:29.03,2,45.000000,45.000000,0.000000
00:01:31.01,22,45.000000,45.000000,0.000000
00:01:32.34,2,45.000000,45.000000,0.000000
00:01:34.43,22,45.000000,45.000000,0.000000
00:01:36.16,2,45.000000,45.000000,0.000000
00:01:38.21,22,45.000000,45.000000,0.000000
00:01:39.72,2,45.000000,45.000000,0.000000
00:01:41.81,22,45.000000,45.000000,0.000000
00:01:42.82,3,45.000000,45.000000,0.000000
00:01:44.87,33,45.000000,45.000000,0.000000
00:01:45.37,3,45.000000,45.000000,0.000000
00:01:47.46,33,45.000000,45.000000,0.000000
00:01:48.14,3,45.000000,45.000000,0.000000
00:01:50.16,33,45.000000,45.000000,0.000000
00:01:50.63,3,45.000000,45.000000,0.000000
00:01:52.72,33,45.000000,45.000000,0.000000
00:01:53.29,3,45.000000,45.000000,0.000000
00:01:55.27,33,45.000000,45.000000,0.000000
00:01:55.88,3,45.000000,45.000000,0.000000
00:01:57.86,33,45.000000,45.000000,0.000000
00:01:58.33,3,45.000000,45.000000,0.000000
00:02:00.42,33,45.000000,45.000000,0.000000
00:02:01.00,3,45.000000,45.000000,0.000000
00:02:02.98,33,45.000000,45.000000,0.000000
00:02:03.66,3,45.000000,45.000000,0.000000
00:02:05.64,33,45.000000,45.000000,0.000000
00:02:06.76,3,45.000000,45.000000,0.000000
00:02:08.74,33,45.000000,45.000000,0.000000
00:02:09.85,3,45.000000,45.000000,0.000000
00:02:11.94,33,45.000000,45.000000,0.000000
00:02:12.95,3,45.000000,45.000000,0.000000
00:02:14.96,33,45.000000,45.000000,0.000000
00:02:16.01,3,45.000000,45.000000,0.000000
00:02:18.10,33,45.000000,45.000000,0.000000
00:02:19.93,3,45.000000,45.000000,0.000000
00:02:21.98,33,45.000000,45.000000,0.000000
00:02:23.10,3,45.000000,45.000000,0.000000
00:02:25.19,33,45.000000,45.000000,0.000000
00:02:26.27,1,45.000000,45.000000,0.000000
00:02:28.39,11,45.000000,45.000000,0.000000
00:02:30.08,1,45.000000,45.000000,0.000000
00:02:32.06,11,45.000000,45.000000,0.000000
00:02:33.40,1,45.000000,45.000000,0.000000
00:02:35.38,11,45.000000,45.000000,0.000000
00:02:36.56,1,45.000000,45.000000,0.000000
00:02:38.54,11,45.000000,45.000000,0.000000
00:02:39.66,1,45.000000,45.000000,0.000000
00:02:41.71,11,45.000000,45.000000,0.000000
00:02:42.83,1,45.000000,45.000000,0.000000
00:02:44.92,11,45.000000,45.000000,0.000000
00:02:46.00,1,45.000000,45.000000,0.000000
00:02:48.01,11,45.000000,45.000000,0.000000
00:02:49.20,1,45.000000,45.000000,0.000000
00:02:51.18,11,45.000000,45.000000,0.000000
00:02:52.40,1,45.000000,45.000000,0.000000
00:02:54.38,11,45.000000,45.000000,0.000000
00:02:55.57,1,45.000000,45.000000,0.000000
00:02:57.62,11,45.000000,45.000000,0.000000
00:02:58.88,1,45.000000,45.000000,0.000000
00:03:00.94,11,45.000000,45.000000,0.000000
00:03:02.45,1,45.000000,45.000000,0.000000
00:03:04.54,11,45.000000,45.000000,0.000000
00:03:05.65,1,45.000000,45.000000,0.000000
00:03:07.63,11,45.000000,45.000000,0.000000
00:03:08.93,1,45.000000,45.000000,0.000000
00:03:11.02,11,45.000000,45.000000,0.000000
00:03:12.13,1,45.000000,45.000000,0.000000
00:03:14.18,11,45.000000,45.000000,0.000000
00:03:15.41,4,45.000000,45.000000,0.000000
00:03:17.42,44,45.000000,45.000000,0.000000
00:03:18.61,4,45.000000,45.000000,0.000000
00:03:20.66,44,45.000000,45.000000,0.000000
00:03:21.78,4,45.000000,45.000000,0.000000
00:03:23.87,44,45.000000,45.000000,0.000000
00:03:24.95,4,45.000000,45.000000,0.000000
00:03:27.04,44,45.000000,45.000000,0.000000
00:03:28.37,4,45.000000,45.000000,0.000000
00:03:30.46,44,45.000000,45.000000,0.000000
