Version,11.0
EXT Filename,C:\Users\shimadzu\Desktop\Experiment Data\xxk-graduate\txtfile\test1\sub13.csv
Date,
Records,240
Data Folder,
.OMM Filename,
.PROT Filename,60-60-60.pro
Gain Pattern Filename,
Start Time,Protocol Type,Pre.Rest,Task,Pos.Rest
00:00:02.02,1,45.000000,45.000000,0.000000
00:00:04.00,11,45.000000,45.000000,0.000000
00:00:04.90,1,45.000000,45.000000,0.000000
00:00:06.88,11,45.000000,45.000000,0.000000
00:00:09.00,1,45.000000,45.000000,0.000000
00:00:11.09,11,45.000000,45.000000,0.000000
00:00:14.18,1,45.000000,45.000000,0.000000
00:00:16.20,11,45.000000,45.000000,0.000000
00:00:17.93,1,45.000000,45.000000,0.000000
00:00:19.91,11,45.000000,45.000000,0.000000
00:00:21.74,1,45.000000,45.000000,0.000000
00:00:23.83,11,45.000000,45.000000,0.000000
00:00:25.56,1,45.000000,45.000000,0.000000
00:00:27.54,11,45.000000,45.000000,0.000000
00:00:29.45,1,45.000000,45.000000,0.000000
00:00:31.54,11,45.000000,45.000000,0.000000
00:00:33.34,1,45.000000,45.000000,0.000000
00:00:35.46,11,45.000000,45.000000,0.000000
00:00:37.19,1,45.000000,45.000000,0.000000
00:00:39.28,11,45.000000,45.000000,0.000000
00:00:41.22,1,45.000000,45.000000,0.000000
00:00:43.27,11,45.000000,45.000000,0.000000
00:00:45.07,1,45.000000,45.000000,0.000000
00:00:47.16,11,45.000000,45.000000,0.000000
00:00:48.96,1,45.000000,45.000000,0.000000
00:00:50.98,11,45.000000,45.000000,0.000000
00:00:52.70,1,45.000000,45.000000,0.000000
00:00:54.79,11,45.000000,45.000000,0.000000
00:00:56.52,1,45.000000,45.000000,0.000000
00:00:58.50,11,45.000000,45.000000,0.000000
00:01:00.19,2,45.000000,45.000000,0.000000
00:01:02.32,22,45.000000,45.000000,0.000000
00:01:04.15,2,45.000000,45.000000,0.000000
00:01:06.13,22,45.000000,45.000000,0.000000
00:01:07.75,2,45.000000,45.000000,0.000000
00:01:09.80,22,45.000000,45.000000,0.000000
00:01:11.68,2,45.000000,45.000000,0.000000
00:01:13.69,22,45.000000,45.000000,0.000000
00:01:15.17,2,45.000000,45.000000,0.000000
00:01:17.26,22,45.000000,45.000000,0.000000
00:01:18.70,2,45.000000,45.000000,0.000000
00:01:20.78,22,45.000000,45.000000,0.000000
00:01:22.51,2,45.000000,45.000000,0.000000
00:01:24.64,22,45.000000,45.000000,0.000000
00:01:26.26,2,45.000000,45.000000,0.000000
00:01:28.24,22,45.000000,45.000000,0.000000
00:01:29.75,2,45.000000,45.000000,0.000000
00:01:31.76,22,45.000000,45.000000,0.000000
00:01:33.56,2,45.000000,45.000000,0.000000
00:01:35.58,22,45.000000,45.000000,0.000000
00:01:37.06,2,45.000000,45.000000,0.000000
00:01:39.18,22,45.000000,45.000000,0.000000
00:01:40.69,2,45.000000,45.000000,0.000000
00:01:42.78,22,45.000000,45.000000,0.000000
00:01:44.18,2,45.000000,45.000000,0.000000
00:01:46.31,22,45.000000,45.000000,0.000000
00:01:47.71,2,45.000000,45.000000,0.000000
00:01:49.84,22,45.000000,45.000000,0.000000
00:01:51.67,2,45.000000,45.000000,0.000000
00:01:53.65,22,45.000000,45.000000,0.000000
00:01:54.55,3,45.000000,45.000000,0.000000
00:01:56.68,33,45.000000,45.000000,0.000000
00:01:58.30,3,45.000000,45.000000,0.000000
00:02:00.38,33,45.000000,45.000000,0.000000
00:02:01.28,3,45.000000,45.000000,0.000000
00:02:03.34,33,45.000000,45.000000,0.000000
00:02:04.56,3,45.000000,45.000000,0.000000
00:02:06.68,33,45.000000,45.000000,0.000000
00:02:07.76,3,45.000000,45.000000,0.000000
00:02:09.78,33,45.000000,45.000000,0.000000
